name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Adrián San Miguel del Castillo,GK,Liverpool,2.8,0,0,0,0,0,223,7,0,0,0,0,2021-08-14T16:30:00Z,0,15,0,0,0,0,1,0,17548,3,0,0,0,0,0,0,45,FALSE,0,1
Ederson Santana de Moraes,GK,Man City,4.5,0,0,10,0,0,257,10,1,0,0.7,6.6,2021-08-15T15:30:00Z,90,17,0,0,0,0,1,1,683423,0,1,0,2,0,0,0,60,FALSE,0,1
Kepa Arrizabalaga,GK,Chelsea,3.1,0,0,0,0,0,129,3,0,0,0,0,2021-08-14T14:00:00Z,0,7,0,0,0,0,1,0,19536,0,3,0,0,0,0,0,50,TRUE,0,1
Karl Hein,GK,Arsenal,2,0,0,0,0,0,532,1,0,0,0,0,2021-08-13T19:00:00Z,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,40,FALSE,0,1
Jack Butland,GK,Crystal Palace,1.3,0,0,0,0,0,156,3,0,0,0,0,2021-08-14T14:00:00Z,0,6,0,0,0,0,1,0,30766,0,3,0,0,0,0,0,45,FALSE,0,1
Asmir Begović,GK,Everton,1,0,0,0,0,0,481,4,0,0,0,0,2021-08-14T14:00:00Z,0,16,0,0,0,0,1,0,153135,1,3,0,0,0,0,0,40,TRUE,0,1
Freddie Woodman,GK,Newcastle,0.8,0,0,30,0,0,513,9,4,0,5.1,51,2021-08-15T13:00:00Z,90,19,0,0,1,0,1,4,10930,4,2,0,6,0,0,0,45,TRUE,0,1
Robert Sánchez,GK,Brighton,2.3,0,0,19,0,10,69,2,1,0,3,20,2021-08-14T14:00:00Z,90,5,0,0,0,0,1,2,1701303,2,1,0,2,0,0,0,45,FALSE,0,1
Edouard Mendy,GK,Chelsea,4.5,0,0,20,1,0,143,3,0,0,1.1,11.2,2021-08-14T14:00:00Z,90,7,0,0,0,0,1,1,613542,0,3,0,6,0,0,0,60,TRUE,0,1
Rúnar Alex Rúnarsson,GK,Arsenal,2,0,0,0,0,0,2,1,0,0,0,0,2021-08-13T19:00:00Z,0,3,0,0,0,0,1,0,91500,0,2,0,0,0,0,0,40,FALSE,0,1
Rui Pedro dos Santos Patrício,GK,Wolves,0,0,0,0,0,0,427,5,0,0,0,0,2021-08-14T14:00:00Z,0,9,0,0,0,0,1,0,3082,0,1,0,0,0,0,0,50,FALSE,0,1
Dean Henderson,GK,Man Utd,0.8,0,0,0,0,0,280,6,0,0,0,0,2021-08-14T11:30:00Z,0,10,0,0,0,0,1,0,117077,1,5,0,0,0,0,0,50,TRUE,0,1
Darren Randolph,GK,West Ham,2.8,0,0,0,0,0,407,9,0,0,0,0,2021-08-15T13:00:00Z,0,14,0,0,0,0,1,0,11617,4,2,0,0,0,0,0,45,FALSE,0,1
Martin Dubravka,GK,Newcastle,0,0,0,0,0,0,295,9,0,0,0,0,2021-08-15T13:00:00Z,0,19,0,0,0,0,1,0,12762,4,2,0,0,0,0,0,45,TRUE,0,1
Lukasz Fabianski,GK,West Ham,3.6,0,0,10,0,0,408,9,2,0,1.3,13.2,2021-08-15T13:00:00Z,90,14,0,0,0,0,1,1,145096,4,2,0,1,0,0,0,50,FALSE,0,1
Emiliano Martínez,GK,Aston Villa,3.8,0,0,18,0,0,30,8,3,0,2.8,28.2,2021-08-14T14:00:00Z,90,18,0,0,0,0,1,4,2386407,2,3,0,2,0,0,0,55,FALSE,0,1
Mark Gillespie,GK,Newcastle,0,0,0,0,0,0,514,9,0,0,0,0,2021-08-15T13:00:00Z,0,19,0,0,0,0,1,0,12284,4,2,0,0,0,0,0,40,TRUE,0,1
Tim Krul,GK,Norwich,0.8,0,0,15,0,0,314,7,3,0,3.1,30.8,2021-08-14T16:30:00Z,90,11,0,0,0,0,1,3,99090,3,0,0,2,0,0,0,45,TRUE,0,1
Alisson Ramses Becker,GK,Liverpool,5,0,0,26,1,0,231,7,0,0,2.9,29.4,2021-08-14T16:30:00Z,90,15,0,0,0,0,1,3,382936,3,0,0,7,0,0,0,60,FALSE,0,1
Jed Steer,GK,Aston Villa,1.5,0,0,0,0,0,28,8,0,0,0,0,2021-08-14T14:00:00Z,0,18,0,0,0,0,1,0,71768,2,3,0,0,0,0,0,40,FALSE,0,1
José Malheiro de Sá,GK,Wolves,2.1,0,0,17,0,0,475,5,1,0,2.6,26.2,2021-08-14T14:00:00Z,90,9,0,0,0,0,1,4,23035,0,1,0,3,0,0,0,50,FALSE,0,1
Fraser Forster,GK,Southampton,1.8,0,0,0,0,0,333,4,0,0,0,0,2021-08-14T14:00:00Z,0,8,0,0,0,0,1,0,81382,1,3,0,0,0,0,0,45,FALSE,0,1
Karl Darlow,GK,Newcastle,0.2,0,0,0,0,0,294,9,0,0,0,0,2021-08-15T13:00:00Z,0,19,0,0,0,0,1,0,53679,4,2,0,0,0,0,0,45,TRUE,0,1
Ellery Balcombe,GK,Brentford,0,0,0,0,0,0,92,1,0,0,0,0,2021-08-13T19:00:00Z,0,1,0,0,0,0,1,0,1347,0,2,0,0,0,0,0,40,TRUE,0,1
Joe Hart,GK,Spurs,0,0,0,0,0,0,352,10,0,0,0,0,2021-08-15T15:30:00Z,0,12,0,0,0,0,1,0,3224,0,1,0,0,0,0,0,45,TRUE,0,1
Alphonse Areola,GK,West Ham,3.6,0,0,0,0,0,489,9,0,0,0,0,2021-08-15T13:00:00Z,0,14,0,0,0,0,1,0,86830,4,2,0,0,0,0,0,50,FALSE,0,1
Zack Steffen,GK,Man City,2.3,0,0,0,0,0,260,10,0,0,0,0,2021-08-15T15:30:00Z,0,17,0,0,0,0,1,0,15690,0,1,0,0,0,0,0,45,FALSE,0,1
Ben Foster,GK,Watford,0.5,0,0,0,0,0,376,8,0,0,0,0,2021-08-14T14:00:00Z,0,2,0,0,0,0,1,0,1859663,2,3,0,0,0,0,0,40,TRUE,0,1
Alex McCarthy,GK,Southampton,1.8,0,0,16,0,0,334,4,3,0,2.2,22,2021-08-14T14:00:00Z,90,8,0,0,0,0,1,3,105810,1,3,0,2,0,0,0,45,FALSE,0,1
Jason Steele,GK,Brighton,1.5,0,0,0,0,0,54,2,0,0,0,0,2021-08-14T14:00:00Z,0,5,0,0,0,0,1,0,177975,2,1,0,0,0,0,0,40,FALSE,0,1
Vicente Guaita,GK,Crystal Palace,1.3,0,0,20,0,0,146,3,3,0,2.4,24,2021-08-14T14:00:00Z,90,6,0,0,0,0,1,3,361754,0,3,0,2,0,0,0,45,FALSE,0,1
Michael McGovern,GK,Norwich,0,0,0,0,0,0,313,7,0,0,0,0,2021-08-14T16:30:00Z,0,11,0,0,0,0,1,0,45779,3,0,0,0,0,0,0,40,TRUE,0,1
Daniel Bachmann,GK,Watford,1.3,0,0,9,0,0,389,8,2,0,0.3,2.8,2021-08-14T14:00:00Z,90,2,0,0,0,0,1,0,149145,2,3,0,1,0,0,0,45,TRUE,0,1
Kjell Scherpen,GK,Brighton,0,0,0,0,0,0,476,2,0,0,0,0,2021-08-14T14:00:00Z,0,5,0,0,0,0,1,0,2238,2,1,0,0,0,0,0,45,FALSE,0,1
Angus Gunn,GK,Norwich,0,0,0,0,0,0,448,7,0,0,0,0,2021-08-14T16:30:00Z,0,11,0,0,0,0,1,0,103597,3,0,0,0,0,0,0,40,TRUE,0,1
Hugo Lloris,GK,Spurs,2.8,0,3,28,1,0,353,10,0,0,3.2,31.8,2021-08-15T15:30:00Z,90,12,0,0,0,0,1,4,224734,0,1,0,10,0,0,0,55,TRUE,0,1
Illan Meslier,GK,Leeds,2.1,0,0,17,0,0,199,6,5,0,2.2,21.6,2021-08-14T11:30:00Z,90,13,0,0,0,0,1,3,281639,1,5,0,1,0,0,0,50,FALSE,0,1
Francisco Casilla Cortés,GK,Leeds,0,0,0,0,0,0,183,6,0,0,0,0,2021-08-14T11:30:00Z,0,13,0,0,0,0,1,0,881,1,5,0,0,0,0,0,45,FALSE,0,1
Patrik Gunnarsson,GK,Brentford,0,0,0,0,0,0,94,1,0,0,0,0,2021-08-13T19:00:00Z,0,1,0,0,0,0,1,0,93320,0,2,0,0,0,0,0,40,TRUE,0,1
David Raya Martin,GK,Brentford,0.8,0,1,30,1,0,80,1,0,0,2.8,27.8,2021-08-13T19:00:00Z,90,1,0,0,0,0,1,4,96605,0,2,0,8,0,0,0,45,TRUE,0,1
Nick Pope,GK,Burnley,2.8,0,0,17,0,0,112,2,2,0,3,30,2021-08-14T14:00:00Z,90,4,0,0,0,0,1,4,280784,2,1,0,2,0,0,0,55,TRUE,0,1
Kristoffer Klaesson,GK,Leeds,1.3,0,0,0,0,0,490,6,0,0,0,0,2021-08-14T11:30:00Z,0,13,0,0,0,0,1,0,9800,1,5,0,0,0,0,0,45,FALSE,0,1
Bailey Peacock-Farrell,GK,Burnley,0,0,0,0,0,0,117,2,0,0,0,0,2021-08-14T14:00:00Z,0,4,0,0,0,0,1,0,830,2,1,0,0,0,0,0,45,TRUE,0,1
Tom Heaton,GK,Man Utd,1.5,0,0,0,0,0,509,6,0,0,0,0,2021-08-14T11:30:00Z,0,10,0,0,0,0,1,0,25705,1,5,0,0,0,0,0,40,TRUE,0,1
Pierluigi Gollini,GK,Spurs,1.3,0,0,0,0,0,486,10,0,0,0,0,2021-08-15T15:30:00Z,0,12,0,0,0,0,1,0,18475,0,1,0,0,0,0,0,45,TRUE,0,1
Wayne Hennessey,GK,Burnley,1.3,0,0,0,0,0,480,2,0,0,0,0,2021-08-14T14:00:00Z,0,4,0,0,0,0,1,0,17185,2,1,0,0,0,0,0,45,TRUE,0,1
David de Gea,GK,Man Utd,3.1,0,0,16,0,0,270,6,1,0,1.3,13.2,2021-08-14T11:30:00Z,90,10,0,0,0,0,1,2,173508,1,5,0,2,0,0,0,50,TRUE,0,1
Andreas Söndergaard,GK,Wolves,0.5,0,0,0,0,0,444,5,0,0,0,0,2021-08-14T14:00:00Z,0,9,0,0,0,0,1,0,80400,0,1,0,0,0,0,0,40,FALSE,0,1
Will Norris,GK,Burnley,1.3,0,0,0,0,0,114,2,0,0,0,0,2021-08-14T14:00:00Z,0,4,0,0,0,0,1,0,8993,2,1,0,0,0,0,0,45,TRUE,0,1
